FECHA,ESTADO,BARRIO,VALOR
201904,USADO,EL TESORO,1170000000
201904,USADO,ALTOS DEL POBLADO,440000000
201904,USADO,ALTOS DEL POBLADO,400000000
201904,USADO,EL SALADO,125000000
201904,NUEVO,ALTOS DEL POBLADO,2100000000
201904,NUEVO,ALTOS DEL POBLADO,2400000000
201904,NUEVO,ALTOS DEL POBLADO,2500000000
201904,NUEVO,ALTOS DEL POBLADO,2300000000
201904,USADO,LA AMERICA,220000000
201904,USADO,LA AMERICA,180000000
201904,USADO,LA AMERICA,230000000
201904,USADO,LAURELES,610000000
201904,USADO,LAURELES,980000000
201904,USADO,LA AMERICA,315000000
201904,NUEVO,LAURELES,719000000
201904,NUEVO,LAURELES,778500000
201904,USADO,SIMON BOLIVAR,300000000
201904,NUEVO,LAURELES,985000000
201904,NUEVO,LAURELES,721000000
201904,NUEVO,LAURELES,780500000
201904,USADO,LAS LOMAS # 2,440000000
201904,NUEVO,LAURELES,987000000
201904,NUEVO,LAURELES,723000000
201904,NUEVO,LAURELES,782500000
201904,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,226286000
201904,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,319500000
201904,NUEVO,LOS BALSOS # 1,620000000
201904,NUEVO,LOS BALSOS # 1,650000000
201904,NUEVO,LOS BALSOS # 1,580000000
201904,NUEVO,LOS BALSOS # 1,450000000
201904,NUEVO,SANTA TERESITA,360000000
201904,NUEVO,VILLA CARLOTA,664697600
201904,NUEVO,VILLA CARLOTA,633830625
201904,USADO,LAS LOMAS # 2,530000000
201904,USADO,LAS LOMAS # 1,690000000
201904,USADO,ROSALES,345000000
201904,USADO,CASTROPOL,330000000
201904,NUEVO,CASTROPOL,860000000
201904,USADO,LAURELES,550000000
201904,USADO,LALINDE,570000000
201904,USADO,SAN MIGUEL,150000000
201904,USADO,VILLA HERMOSA,140000000
201904,USADO,SAN MIGUEL,185000000
201904,USADO,SAN MIGUEL,156000000
201904,USADO,VILLA HERMOSA,135000000
201904,NUEVO,SAN BERNARDO,165000000
201904,USADO,LA FLORESTA,210000000
201904,USADO,LA GLORIA,178000000
201904,USADO,LOMA DE LOS BERNAL,235000000
201904,USADO,LOMA DE LOS BERNAL,240000000
201904,USADO,LA GLORIA,470000000
201904,USADO,LOMA DE LOS BERNAL,210000000
201904,USADO,LA GLORIA,240000000
201904,USADO,LOMA DE LOS BERNAL,348800000
201904,USADO,CASTROPOL,390000000
201904,USADO,CASTROPOL,490000000
201904,USADO,CASTROPOL,590000000
201904,NUEVO,CASTROPOL,870000000
201904,USADO,LAS LOMAS # 2,1170000000
201904,USADO,LAS LOMAS # 2,730000000
201904,USADO,EL TESORO,1380000000
201904,USADO,LAS LOMAS # 2,750000000
201904,USADO,DIEGO ECHAVARRIA,280000000
201904,USADO,ALTOS DEL POBLADO,800000000
201904,USADO,LAS LOMAS # 2,600000000
201904,USADO,LAS LOMAS # 2,748000000
201904,USADO,SANTA TERESITA,530000000
201904,USADO,LAS LOMAS # 2,630000000
201904,USADO,SANTA TERESITA,270000000
201904,NUEVO,LAS LOMAS # 1,2770000000
201904,NUEVO,ROSALES,365000000
201904,USADO,ROSALES,300000000
201904,USADO,FATIMA,250000000
201904,NUEVO,ROSALES,410000000
201904,NUEVO,ROSALES,380000000
201904,NUEVO,ROSALES,390000000
201904,USADO,LALINDE,570000000
201904,NUEVO,VILLA CARLOTA,394500000
201904,NUEVO,VILLA CARLOTA,430000000
201904,USADO,EL DIAMANTE,145000000
201904,USADO,EL DIAMANTE,180000000
201904,USADO,EL DIAMANTE,200000000
201904,USADO,BELLO HORIZONTE,145000000
201904,USADO,BELLO HORIZONTE,170000000
201904,USADO,SANTA TERESITA,300000000
201904,USADO,SANTA TERESITA,320000000
201904,USADO,BELLO HORIZONTE,165000000
201904,USADO,BELLO HORIZONTE,175000000
201904,USADO,BELLO HORIZONTE,180000000
201904,USADO,BOSQUES DE SAN PABLO,190000000
201904,USADO,BOSQUES DE SAN PABLO,215000000
201904,USADO,EL COMPROMISO,60000000
201904,USADO,EL COMPROMISO,100000000
201904,NUEVO,EL COMPROMISO,90000000
201904,USADO,BELEN,310000000
201904,USADO,LOMA DE LOS BERNAL,260000000
201904,USADO,LOS COLORES,350000000
201904,USADO,CABECERA SAN ANTONIO DE PRADO,140000000
201904,USADO,LOMA DE LOS BERNAL,220000000
201904,NUEVO,LAURELES,590000000
201904,USADO,LORENA,700000000
201904,USADO,MIRAVALLE,190000000
201904,USADO,LORENA,550000000
201904,USADO,LORENA,215000000
201904,USADO,LAURELES,750000000
201904,USADO,LAURELES,430000000
201904,USADO,LORENA,400000000
201904,USADO,LAURELES,500000000
201904,USADO,PROGRESO,310000000
201904,USADO,PROGRESO,210000000
201904,USADO,LA MOTA,470000000
201904,USADO,ARANJUEZ,110000000
201904,USADO,LA PILARICA,290000000
201904,NUEVO,LA PILARICA,360000000
201904,USADO,ALTAMIRA,160000000
201904,USADO,LA PILARICA,270000000
201904,USADO,SAN BERNARDO,120000000
201904,NUEVO,FLORIDA NUEVA,571000000
201904,NUEVO,EL RINCON,204000000
201904,NUEVO,EL RINCON,162000000
201904,NUEVO,EL RINCON,146000000
201904,NUEVO,EL RINCON,162000000
201904,NUEVO,EL RINCON,185000000
201904,NUEVO,EL RINCON,175000000
201904,NUEVO,EL RINCON,204000000
201904,USADO,BARRIO CRISTOBAL,170000000
201904,NUEVO,EL RINCON,175000000
201904,NUEVO,LAS ESTANCIAS,160000000
201904,NUEVO,EL DANUBIO,303000000
201904,NUEVO,EL DANUBIO,291300000
201904,USADO,EL DANUBIO,173000000
201904,NUEVO,EL DANUBIO,275000000
201904,NUEVO,EL DANUBIO,291300000
201904,USADO,LA PILARICA,280000000
201904,USADO,ALTAMIRA,160000000
201904,USADO,ALTAMIRA,230000000
201904,USADO,ALTAMIRA,190000000
201904,USADO,ALTAMIRA,205000000
201904,USADO,CORDOBA,130000000
201904,USADO,CORDOBA,120000000
201904,USADO,SUCRE,220000000
201904,USADO,SUCRE,145000000
201904,USADO,BOSTON,230000000
201904,USADO,BOSTON,200000000
201904,USADO,BOSTON,200000000
201904,USADO,LOS ANGELES,470000000
201904,USADO,SAN MIGUEL,220000000
201904,NUEVO,SAN MIGUEL,225000000
201904,USADO,EL VELODROMO,530000000
201904,NUEVO,ROSALES,365000000
201904,USADO,BERLIN,210000000
201904,USADO,EL NOGAL - LOS ALMENDROS,310000000
201904,USADO,FRANCISCO ANTONIO ZEA,110000000
201904,USADO,BERLIN,170000000
201904,USADO,BARRIO CRISTOBAL,230000000
201904,USADO,BARRIO CRISTOBAL,85000000
201904,USADO,BARRIO CRISTOBAL,400000000
201904,USADO,BARRIO CRISTOBAL,380000000
201904,USADO,CASTROPOL,920000000
201904,USADO,CASTROPOL,970000000
201904,USADO,LA AMERICA,280000000
201904,USADO,LA AMERICA,330000000
201904,USADO,LAURELES,525000000
201904,USADO,LAURELES,780000000
201904,USADO,LORENA,460000000
201904,USADO,LAURELES,450000000
201904,USADO,SANTA TERESITA,355000000
201904,USADO,LAURELES,320000000
201904,USADO,LAS ACACIAS,480000000
201904,USADO,LAURELES,340000000
201904,USADO,BARRIO CRISTOBAL,298000000
201904,USADO,BARRIO CRISTOBAL,118000000
201904,USADO,LAURELES,1400000000
201904,USADO,LORENA,240000000
201904,NUEVO,LA FLORESTA,405700000
201904,NUEVO,LA FLORESTA,409200000
201904,NUEVO,LA FLORIDA,862300000
201904,NUEVO,LA FLORIDA,945900000
201904,USADO,BELEN,230000000
201904,USADO,EL TESORO,980000000
201904,USADO,BOMBONA # 1,210000000
201904,USADO,MANRIQUE CENTRAL # 1,100000000
201904,USADO,CALASANZ,360000000
201904,USADO,LOS ANGELES,420000000
201904,NUEVO,SUCRE,210000000
201904,NUEVO,SUCRE,200000000
201904,USADO,BARRIO CRISTOBAL,245000000
201904,NUEVO,SUCRE,190000000
201904,NUEVO,SUCRE,200000000
201904,USADO,VILLATINA,170000000
201904,USADO,VILLATINA,140000000
201904,USADO,FATIMA,230000000
201904,NUEVO,ROSALES,365000000
201904,NUEVO,LA FLORIDA,860600000
201904,USADO,MANRIQUE CENTRAL # 1,170000000
201904,USADO,SUCRE,30000000
201904,NUEVO,VILLA CARLOTA,369625753
201904,USADO,ALTAMIRA,190000000
201904,USADO,ALTAMIRA,165000000
201904,USADO,ALTAMIRA,155000000
201904,USADO,ALTAMIRA,232000000
201904,USADO,ALTAMIRA,270000000
201904,USADO,CARLOS E. RESTREPO,285000000
201904,USADO,CARLOS E. RESTREPO,258000000
201904,USADO,CASTROPOL,345000000
201904,USADO,BARRIO CRISTOBAL,168000000
201904,USADO,CASTROPOL,330000000
201904,USADO,CASTROPOL,370000000
201904,USADO,BARRIO CRISTOBAL,164000000
201904,NUEVO,BARRIO CRISTOBAL,290000000
201904,NUEVO,BARRIO CRISTOBAL,240000000
201904,USADO,LA AGUACATALA,470000000
201904,USADO,LA AGUACATALA,500000000
201904,USADO,BARRIO CRISTOBAL,168000000
201904,NUEVO,ROSALES,225000000
201904,NUEVO,ROSALES,200000000
201904,USADO,ROSALES,290000000
201904,USADO,BELEN,118000000
201904,NUEVO,BOLIVARIANA,690000000
201904,USADO,BOLIVARIANA,356000000
201904,USADO,BOLIVARIANA,550000000
201904,USADO,EL ESTADIO,275000000
201904,USADO,EL ESTADIO,285000000
201904,USADO,LA CASTELLANA,310000000
201904,NUEVO,CALASANZ,205000000
201904,USADO,SANTA LUCIA,179000000
201904,USADO,SANTA LUCIA,210000000
201904,USADO,SAN DIEGO,120000000
201904,USADO,BELEN,310000000
201904,USADO,SAN DIEGO,220000000
201904,NUEVO,SAN BERNARDO,310000000
201904,USADO,SAN BERNARDO,220000000
201904,NUEVO,SAN BERNARDO,125000000
201904,USADO,SAN BERNARDO,315000000
201904,USADO,SAN BERNARDO,280000000
201904,NUEVO,LA CASTELLANA,320000000
201904,USADO,LA PALMA,365000000
201904,USADO,LAS VIOLETAS,185000000
201904,USADO,SAN BERNARDO,210000000
201904,USADO,LOMA DE LOS BERNAL,235000000
201904,USADO,SAN PEDRO,230000000
201904,USADO,PRADO,265000000
201904,USADO,LOS ALPES,280000000
201904,USADO,LAS ESMERALDAS,230000000
201904,USADO,SAN ISIDRO,150000000
201904,USADO,EL POMAR,75000000
201904,USADO,EL POMAR,140000000
201904,USADO,NUEVA VILLA DE ABURRA,269900000
201904,NUEVO,LAURELES,460000000
201904,NUEVO,LAURELES,530000000
201904,USADO,LAURELES,540000000
201904,USADO,LAURELES,450000000
201904,USADO,EL NOGAL - LOS ALMENDROS,310000000
201904,USADO,BARRIO CRISTOBAL,202000000
201904,USADO,BARRIO CRISTOBAL,185000000
201904,USADO,BARRIO CRISTOBAL,185000000
201904,USADO,BARRIO CRISTOBAL,195000000
201904,USADO,LOS COLORES,250000000
201904,NUEVO,EL NOGAL - LOS ALMENDROS,425000000
201904,USADO,BARRIO CRISTOBAL,195000000
201904,NUEVO,EL NOGAL - LOS ALMENDROS,425000000
201904,USADO,ROBLEDO,320000000
201904,USADO,SIMON BOLIVAR,550000000
201904,USADO,SIMON BOLIVAR,425000000
201904,USADO,SANTA MONICA,320000000
201904,USADO,LAURELES,990000000
201904,USADO,BRASILIA,105000000
201904,USADO,CRISTO REY,180000000
201904,USADO,CRISTO REY,160000000
201904,USADO,CRISTO REY,150000000
201904,USADO,FERRINI,410000000
201904,USADO,CRISTO REY,490000000
201904,USADO,CALASANZ PARTE ALTA,140000000
201904,USADO,SANTANDER,198000000
201904,USADO,EL DANUBIO,165000000
201904,USADO,LAS PLAYAS,250000000
201904,USADO,LAS PLAYAS,165000000
201904,USADO,LAS PLAYAS,256000000
201904,USADO,LAS ACACIAS,330000000
201904,USADO,SAN BERNARDO,280000000
201904,USADO,AURES # 2,230000000
201904,USADO,LA CASTELLANA,480000000
201904,USADO,ALEJANDRIA,550000000
201904,USADO,LA CANDELARIA,400000000
201904,USADO,LOMA DE LOS BERNAL,300000000
201904,USADO,CRISTO REY,235000000
201904,USADO,CRISTO REY,200000000
201904,USADO,CRISTO REY,280000000
201904,USADO,CRISTO REY,195000000
201904,USADO,LA AGUACATALA,600000000
201904,USADO,LOS COLORES,250000000
201904,USADO,ZONA EXPANSION ALTOS DE CALASANZ,98000000
201904,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,210000000
201904,USADO,ZONA EXPANSION ALTOS DE CALASANZ,155000000
201904,USADO,CALASANZ PARTE ALTA,205000000
201904,USADO,ZONA EXPANSION ALTOS DE CALASANZ,120000000
201904,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,255000000
201904,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,230000000
201904,USADO,LA GLORIA,205000000
201904,USADO,LA HONDONADA,170000000
201904,NUEVO,SAN GERMAN,310000000
201904,NUEVO,SAN GERMAN,360000000
201904,USADO,LOPEZ DE MESA,180000000
201904,USADO,SAN DIEGO,185000000
201904,USADO,PRADO,160000000
201904,USADO,ROSALES,260000000
201904,USADO,MIRAFLORES,265000000
201904,USADO,SAN MIGUEL,140000000
201904,USADO,SAN MIGUEL,270000000
201904,USADO,LA FLORESTA,148680000
201904,USADO,LA FLORIDA,895000000
201904,USADO,LAS ACACIAS,950000000
201904,NUEVO,LA CASTELLANA,450000000
201904,NUEVO,LA CASTELLANA,450000000
201904,NUEVO,LA CASTELLANA,470000000
201904,USADO,NUEVA VILLA DE ABURRA,300000000
201904,USADO,GIRARDOT,120000000
201904,NUEVO,BOMBONA # 2,148000000
201904,USADO,AURES # 2,62000000
201904,NUEVO,AURES # 2,72000000
201904,NUEVO,LAS PALMAS,170000000
201904,NUEVO,LA PILARICA,230000000
201904,USADO,LA PILARICA,300000000
201904,USADO,LA PILARICA,225000000
201904,USADO,LA PILARICA,205000000
201904,NUEVO,LA PILARICA,355000000
201904,USADO,LA PILARICA,180000000
201904,NUEVO,LA PILARICA,280000000
201904,NUEVO,LA PILARICA,280000000
201904,NUEVO,LA PILARICA,290000000
201904,USADO,LA PILARICA,300000000
201904,USADO,KENNEDY,210000000
201904,USADO,POPULAR,90000000
201904,USADO,CAMPO VALDES # 1,199000000
201904,USADO,ALEJANDRO ECHAVARRIA,115000000
201904,USADO,LA HONDONADA,145000000
201904,USADO,LOS ANGELES,133000000
201904,USADO,EL TESORO,970000000
201904,NUEVO,BOLIVARIANA,450000000
201904,USADO,EL DIAMANTE,158000000
201904,USADO,LOS BALSOS # 2,1600000000
201904,USADO,EL TESORO,2000000000
201904,USADO,ALEJANDRIA,1500000000
201904,NUEVO,LA PILARICA,290000000
201904,NUEVO,LA PILARICA,280000000
201904,USADO,LA PILARICA,260000000
201904,USADO,LA PILARICA,290000000
201904,NUEVO,LA PILARICA,280000000
201904,NUEVO,LA PILARICA,280000000
201904,NUEVO,LA PILARICA,240000000
201904,USADO,LA PILARICA,256000000
201904,NUEVO,LA PILARICA,280000000
201904,USADO,LOS NARANJOS,677000000
201904,USADO,LOS BALSOS # 1,641956000
201904,USADO,ZONA DE EXPANSION ALTAVISTA,185000000
201904,USADO,CALASANZ PARTE ALTA,250000000
201904,NUEVO,EL CASTILLO,560000000
201904,USADO,EL CASTILLO,480000000
201904,NUEVO,EL CASTILLO,970000000
201904,USADO,EL TESORO,1280000000
201904,USADO,EL TESORO,1160000000
201905,USADO,EL TESORO,1140000000
201905,USADO,EL TESORO,1350000000
201905,USADO,CRISTO REY,135000000
201905,USADO,LOMA DE LOS BERNAL,290000000
201905,NUEVO,SAN GERMAN,310000000
201905,USADO,LA FLORESTA,450000000
201905,USADO,LAURELES,650000000
201905,USADO,LAS PLAYAS,290000000
201905,NUEVO,SAN BERNARDO,120000000
201905,USADO,SAN BERNARDO,170000000
201905,NUEVO,GRANADA,400000000
201905,NUEVO,ROSALES,365985000
201905,NUEVO,ROSALES,510000000
201905,USADO,FATIMA,500000000
201905,USADO,EL TESORO,940000000
201905,USADO,EL TESORO,955960000
201905,USADO,EL TESORO,1140000000
201905,NUEVO,FATIMA,285000000
201905,USADO,FATIMA,180000000
201905,USADO,FATIMA,260000000
201905,USADO,GRANADA,300000000
201905,USADO,CALASANZ PARTE ALTA,270000000
201905,NUEVO,LA PILARICA,270000000
201905,USADO,LA PILARICA,250000000
201905,USADO,NARANJAL,380000000
201905,USADO,NARANJAL,420000000
201905,USADO,LOS COLORES,340000000
201905,USADO,LOS ALCAZARES,175000000
201905,USADO,LOS ALCAZARES,190000000
201905,USADO,LOS ALCAZARES,185000000
201905,NUEVO,SANTA TERESITA,420000000
201905,NUEVO,LAURELES,723000000
201905,NUEVO,LAURELES,782500000
201905,NUEVO,LAURELES,989000000
201905,NUEVO,LAURELES,782500000
201905,USADO,LOMA DE LOS BERNAL,270000000
201905,USADO,LAURELES,670000000
201905,USADO,SAN JAVIER # 1,160000000
201905,USADO,SAN BERNARDO,210000000
201905,USADO,LOS ALPES,210000000
201905,NUEVO,LA HONDONADA,213765100
201905,NUEVO,CASTROPOL,559546000
201905,NUEVO,VILLA CARLOTA,390000000
201905,NUEVO,VILLA CARLOTA,323000000
201905,USADO,NUEVA VILLA DE ABURRA,245000000
201905,NUEVO,CUCARACHO,90000000
201905,USADO,BOSTON,145000000
201905,USADO,LOS CONQUISTADORES,350000000
201905,NUEVO,ORIENTE,80000000
201905,NUEVO,CUCARACHO,92000000
201905,USADO,BOSTON,185000000
201905,USADO,CUCARACHO,150000000
201905,USADO,SANTA TERESITA,350000000
201905,USADO,LORENA,340000000
201905,USADO,LORENA,390000000
201905,NUEVO,EL NOGAL - LOS ALMENDROS,340000000
201905,USADO,BOSTON,270000000
201905,USADO,BOSTON,175000000
201905,USADO,VILLA NUEVA,300000000
201905,USADO,VILLA NUEVA,225000000
201905,USADO,SAN ISIDRO,175000000
201905,USADO,CAMPO AMOR,230000000
201905,USADO,BOLIVARIANA,420000000
201905,NUEVO,CAMPO AMOR,350000000
201905,USADO,LA FRANCIA,50000000
201905,USADO,ARANJUEZ,160000000
201905,USADO,BELEN,200000000
201905,USADO,BOSTON,450000000
201905,USADO,ALFONSO LOPEZ,150000000
201905,NUEVO,LA FLORESTA,195000000
201905,USADO,LA CASTELLANA,380000000
201905,USADO,VILLA HERMOSA,135000000
201905,NUEVO,ROSALES,365000000
201905,USADO,LA CASTELLANA,800000000
201905,NUEVO,FATIMA,250000000
201905,USADO,LAURELES,420000000
201905,USADO,LAURELES,500000000
201905,USADO,LORENA,240000000
201905,USADO,LAS ACACIAS,390000000
201905,USADO,BOLIVARIANA,395000000
201905,USADO,BOLIVARIANA,420000000
201905,USADO,PRADO,220000000
201905,USADO,BOLIVARIANA,590000000
201905,NUEVO,MANRIQUE CENTRAL # 2,190000000
201905,USADO,ZONA DE EXPANSION BELEN RINCON,105000000
201905,USADO,LORENA,475000000
201905,USADO,LAURELES,470000000
201905,USADO,SANTA TERESITA,375000000
201905,USADO,NUEVA VILLA DE ABURRA,300000000
201905,USADO,KENNEDY,60000000
201905,NUEVO,LAURELES,550000000
201905,USADO,BOLIVARIANA,305000000
201905,USADO,LAURELES,600000000
201905,USADO,LAURELES,530000000
201905,NUEVO,LAS ACACIAS,490000000
201905,USADO,SANTA MARIA DE LOS ANGELES,308000000
201905,NUEVO,LOMA DE LOS BERNAL,510000000
201905,USADO,LAS ACACIAS,430000000
201905,USADO,LAURELES,950000000
201905,USADO,LAS ACACIAS,500000000
201905,USADO,BOMBONA # 1,160000000
201905,USADO,LA FLORESTA,185000000
201905,USADO,SANTA MONICA,300000000
201905,USADO,VILLA HERMOSA,135000000
201905,USADO,FLORIDA NUEVA,280000000
201905,USADO,SAN MIGUEL,170000000
201905,USADO,FATIMA,328950080
201905,USADO,FATIMA,331000000
201905,USADO,LOS CONQUISTADORES,500000000
201905,USADO,LOS CONQUISTADORES,310000000
201905,USADO,LOS CONQUISTADORES,200000000
201905,USADO,LOS CONQUISTADORES,640000000
201905,USADO,LOS CONQUISTADORES,270000000
201905,USADO,LA CANDELARIA,260000000
201905,USADO,LA CANDELARIA,160000000
201905,USADO,LA CANDELARIA,360000000
201905,USADO,SURAMERICANA,800000000
201905,USADO,SURAMERICANA,400000000
201905,USADO,SURAMERICANA,650000000
201905,USADO,SURAMERICANA,470000000
201905,USADO,SURAMERICANA,390000000
201905,USADO,LOS CONQUISTADORES,315000000
201905,USADO,LOS CONQUISTADORES,520000000
201905,USADO,LOS CONQUISTADORES,530000000
201905,NUEVO,EL CASTILLO,450000000
201905,USADO,LA CANDELARIA,255000000
201905,USADO,LAS ACACIAS,180000000
201905,USADO,LAS ACACIAS,200000000
201905,NUEVO,EL VELODROMO,190000000
201905,USADO,MIRAFLORES,160000000
201905,NUEVO,LA HONDONADA,215000000
201905,USADO,LA COLINA,170000000
201905,USADO,CALASANZ,150000000
201905,NUEVO,SANTA LUCIA,225000000
201905,USADO,LAS ACACIAS,450000000
201905,USADO,LORENA,310000000
201905,USADO,LAURELES,620000000
201905,USADO,ZONA DE EXPANSION BELEN RINCON,185000000
201905,USADO,ZONA DE EXPANSION BELEN RINCON,145000000
201905,USADO,ALTOS DEL POBLADO,320000000
201905,USADO,SANTA FE,210000000
201905,USADO,SANTA FE,280000000
201905,USADO,LA COLINA,250000000
201905,USADO,LA CASTELLANA,400000000
201905,USADO,LA CASTELLANA,280000000
201905,USADO,LA CASTELLANA,235000000
201905,NUEVO,CALASANZ,420000000
201905,NUEVO,CALASANZ,370000000
201905,USADO,LA CANDELARIA,210000000
201905,USADO,LA CANDELARIA,290000000
201905,USADO,LA CANDELARIA,280000000
201905,USADO,VILLA NUEVA,218000000
201905,USADO,20 DE JULIO,165000000
201905,USADO,EL TESORO,970000000
201905,USADO,SAN DIEGO,350000000
201905,USADO,LOS CONQUISTADORES,525000000
201905,NUEVO,ZONA EXPANSION ALTOS DE CALASANZ,226121000
201905,USADO,LOS ANGELES,240000000
201905,USADO,LOS ANGELES,240000000
201905,NUEVO,FATIMA,295000000
201905,USADO,CATALUNA,170000000
201905,NUEVO,EL NOGAL - LOS ALMENDROS,209000000
201905,NUEVO,EL NOGAL - LOS ALMENDROS,209000000
201905,NUEVO,VILLA CARLOTA,455407903
201905,NUEVO,VILLA CARLOTA,340961634
201905,NUEVO,VILLA CARLOTA,373368062
201905,NUEVO,VILLA CARLOTA,590241925
201905,NUEVO,BELEN,340000000
201905,NUEVO,ROSALES,270000000
201905,NUEVO,ROSALES,270000000
201905,USADO,ROSALES,160000000
201905,USADO,CRISTO REY,240000000
201905,USADO,CRISTO REY,445000000
201905,NUEVO,CRISTO REY,170000000
201905,USADO,VILLA HERMOSA,190000000
201905,USADO,LOS CONQUISTADORES,510000000
201905,USADO,CABECERA SAN CRISTOBAL,220000000
201905,USADO,SAN MIGUEL,270000000
201905,NUEVO,LA FLORESTA,253000000
201905,USADO,MANRIQUE CENTRAL # 2,250000000
201905,USADO,VERSALLES # 1,130000000
201905,USADO,MARIA CANO CARAMBOLAS,90000000
201905,USADO,EL SALADO,68000000
201905,USADO,LAS GRANJAS,80000000
201905,USADO,EL SALADO,120000000
201905,NUEVO,ROSALES,270000000
201905,USADO,20 DE JULIO,150000000
201905,USADO,ENCISO,120000000
201905,USADO,20 DE JULIO,148000000
201905,USADO,ENCISO,200000000
201905,USADO,LA CASTELLANA,340000000
201905,USADO,LAS ACACIAS,350000000
201905,USADO,LAS ACACIAS,510000000
201905,USADO,LAURELES,420000000
201905,USADO,SANTA TERESITA,350000000
201905,USADO,LORENA,390000000
201905,USADO,LAURELES,370000000
201905,USADO,LAURELES,560000000
201905,USADO,LAURELES,450000000
201905,USADO,LAS LOMAS # 2,350000000
201905,USADO,LA FLORESTA,360000000
201905,USADO,LOS CONQUISTADORES,450000000
201905,USADO,LOS CONQUISTADORES,470000000
201905,USADO,LA CASTELLANA,290000000
201905,USADO,LA CASTELLANA,400000000
201905,NUEVO,LA HONDONADA,185000000
201905,NUEVO,LA PILARICA,120000000
201905,USADO,GRANADA,415000000
201905,USADO,OLAYA HERRERA,60000000
201905,USADO,LAS ACACIAS,440000000
201905,USADO,BOSTON,170000000
201905,USADO,OLAYA HERRERA,32000000
201905,USADO,BOSTON,155000000
201905,USADO,AURES # 1,102000000
201905,USADO,EL DIAMANTE,140000000
201905,NUEVO,MIRAFLORES,180000000
201905,USADO,BARRIO CRISTOBAL,140000000
201905,USADO,LA CASTELLANA,800000000
201905,USADO,MANRIQUE CENTRAL # 2,180000000
201905,USADO,MIRAFLORES,230000000
201905,USADO,SUCRE,210000000
201905,NUEVO,BOLIVARIANA,700000000
201905,NUEVO,LOS CONQUISTADORES,550000000
201905,NUEVO,BELEN,360000000
201905,NUEVO,ROSALES,390000000
201905,USADO,CASTROPOL,545000000
201905,USADO,VILLA NUEVA,145000000
201905,USADO,PROGRESO,247000000
201905,USADO,LA FLORIDA,850000000
201905,USADO,PROGRESO,143000000
201905,USADO,CATALUNA,155000000
201905,USADO,BARRIO COLON,120000000
201905,USADO,AEROPARQUE JUAN PABLO II,200000000
201905,USADO,VILLA NUEVA,145000000
201905,USADO,CARIBE,350000000
201905,USADO,LA FLORIDA,850000000
201905,USADO,PROGRESO,143000000
201905,USADO,BARRIO CRISTOBAL,380000000
201905,USADO,BARRIO CRISTOBAL,290000000
201905,USADO,BARRIO CRISTOBAL,240000000
201905,USADO,SANTA TERESITA,270000000
201905,USADO,CUARTA BRIGADA,220000000
201905,USADO,LA AMERICA,175000000
201905,USADO,LOS ALCAZARES,228000000
201905,USADO,SANTA MARGARITA,50000000
201905,USADO,BOLIVARIANA,750000000
201905,NUEVO,SANTA MONICA,200000000
201905,USADO,EL NOGAL - LOS ALMENDROS,310000000
201905,USADO,EL NOGAL - LOS ALMENDROS,420000000
201905,USADO,EL ESTADIO,470000000
201905,NUEVO,SANTA MONICA,220000000
201905,NUEVO,SANTA MONICA,290000000
201905,NUEVO,EL NOGAL - LOS ALMENDROS,415000000
201905,NUEVO,EL NOGAL - LOS ALMENDROS,330000000
201905,USADO,SAN GERMAN,160000000
201905,NUEVO,AURES # 2,68000000
201905,USADO,LAURELES,490000000
201905,NUEVO,MIRAVALLE,460000000
201905,USADO,LAURELES,470000000
201905,USADO,LAURELES,790000000
201905,USADO,SANTA MONICA,355000000
201905,USADO,SANTA MONICA,250000000
201905,USADO,BARRIO CRISTOBAL,220000000
201905,USADO,MANILA,240000000
201905,USADO,BARRIO CRISTOBAL,165000000
201905,USADO,EL TESORO,970000000
201905,USADO,BARRIO CRISTOBAL,165000000
201905,USADO,ZONA DE EXPANSION BELEN RINCON,170000000
201905,USADO,EL ESTADIO,380000000
201905,USADO,LOS ALCAZARES,172000000
201905,USADO,LOPEZ DE MESA,110000000
201905,USADO,LOMA DE LOS BERNAL,270000000
201905,USADO,LOMA DE LOS BERNAL,255000000
201905,USADO,BOSTON,180000000
201905,USADO,LOMA DE LOS BERNAL,330000000
201905,USADO,LOMA DE LOS BERNAL,379000000
201905,USADO,LOMA DE LOS BERNAL,250000000
201905,USADO,BERLIN,210000000
201905,USADO,MANRIQUE ORIENTAL,190000000
201905,USADO,LOS CONQUISTADORES,555000000
201905,USADO,LAURELES,540000000
201905,USADO,EL NOGAL - LOS ALMENDROS,440000000
201905,USADO,EL NOGAL - LOS ALMENDROS,440000000
201905,USADO,LORENA,340000000
201905,USADO,LAURELES,340000000
201905,USADO,LAURELES,320000000
201905,NUEVO,SAN GERMAN,315100000
201905,USADO,LAURELES,290000000
201905,NUEVO,SAN GERMAN,343300000
201905,NUEVO,SAN GERMAN,402751685
201905,USADO,LORENA,240000000
201905,USADO,SUCRE,145000000
201905,USADO,SAN MIGUEL,150000000
201905,NUEVO,ASOMADERA # 1,476500000
201905,NUEVO,ASOMADERA # 1,492100000
